  7   16938.226
  8   16951.067
  5   16953.831
  3   16954.704
  4   16966.344
  6   16967.323
 17   16988.133
 10   17047.242
 17   17048.518
  2   17068.143
  1   17073.040
  2   17541.000
 11   17545.897
 17   17555.141
 13   17612.018
 10   17799.538
 12   17800.805
 10   17819.899
  5   17821.195
  3   17822.091
  4   17834.044
  6   17835.049
 16   17856.418
 17   17857.147
  5   17959.345
  3   17960.274
  4   17972.662
  6   17973.704
 10   17995.851
  8   17997.184
  9   17999.168
  8   18245.265
 17   18247.248
 13   18264.056
 10   18400.196
  0   18401.465
  5   18468.433
  3   18469.361
  4   18481.732
  6   18482.772
 10   18504.890
 16   18506.198
 17   18506.981
 14   18562.097
 17   18629.501
 10   18644.072
  2   18645.357
  1   18650.197
  2   19112.802
 17   19117.643
  5   19149.460
  3   19150.316
  4   19161.737
  6   19162.697
 12   19183.116
 17   19201.378
 13   19238.882
 10   19334.341
 11   19335.695
 17   19345.001
  0   19376.932
 17   19449.502
 10   19459.891
 17   19461.280
  5   19477.079
  3   19477.977
  4   19489.959
  6   19490.967
 16   19512.389
 17   19513.135
 13   19561.616
 10   19705.370
 17   19706.728
 10   19803.209
 17   19804.532
  5   19822.405
  3   19823.288
  4   19835.082
  6   19836.074
 17   19857.157
  7   19895.652
  8   19907.732
 17   19910.332
  8   19924.114
  9   19925.705
  8   20123.096
  2   20124.687
  1   20129.347
  2   20574.660
 17   20579.320
 10   20592.364
 13   20593.680
  5   20759.488
  3   20760.382
  4   20772.300
  6   20773.302
 10   20794.610
 16   20795.976
 12   20796.732
 17   20815.946
  0   20829.748
 17   20901.134
 10   20934.969
 17   20936.278
 11   20953.313
 17   20962.817
  5   20978.821
  3   20979.695
  4   20991.356
  6   20992.337
 17   21013.185
 10   21086.827
 17   21088.094
 13   21160.033
 10   21247.371
 17   21248.658
 16   21260.781
 17   21261.510
  5   21360.373
  3   21361.294
  4   21373.576
  6   21374.609
 17   21396.566
 10   21414.152
 17   21415.490
  2   21425.509
  1   21430.286
  2   21886.796
 13   21891.573
 10   22001.616
  8   22002.907
  9   22004.271
  8   22173.570
 12   22174.935
 17   22193.751
 16   22226.285
 14   22227.037
 13   22290.353
 10   22411.783
  5   22413.083
  3   22413.936
  4   22425.324
  6   22426.282
  0   22446.640
 10   22518.558
 17   22519.828
 11   22533.022
 17   22542.899
 10   22683.334
 17   22684.690
 13   22734.095
  5   22890.198
  3   22891.107
  4   22903.229
  6   22904.248
 10   22925.919
  7   22927.243
  8   22939.635
 16   22942.302
 12   22943.030
 17   22961.026
  2   22985.559
  1   22990.379
  2   23450.929
  5   23455.748
  3   23456.691
  4   23469.260
  6   23470.317
 10   23492.788
  8   23494.163
  9   23495.888
  8   23709.877
  5   23711.602
  3   23712.456
  4   23723.853
  6   23724.812
 17   23745.188
 10   23756.097
 17   23757.475
  0   23768.474
 17   23835.419
 13   23845.846
 17   23942.587
 16   23952.055
 17   23952.785
 10   23991.073
 17   23992.421
  5   24110.722
  3   24111.584
  4   24123.077
  6   24124.044
 17   24144.591
 10   24183.940
 17   24185.291
 13   24199.082
 10   24372.331
  2   24373.662
  1   24378.383
  2   24829.551
 17   24834.272
 10   24881.366
  5   24882.673
  3   24883.590
  4   24895.831
  6   24896.860
 16   24918.744
 17   24919.498
 12   24931.247
 17   24950.746
 10   25048.037
 17   25049.302
 11   25086.371
 17   25095.728
  0   25111.886
 17   25180.979
  5   25190.137
  3   25190.995
  4   25202.437
  6   25203.399
 17   25223.854
  8   25243.969
  9   25245.695
  8   25459.903
 13   25461.630
 14   25576.875
 10   25658.093
  5   25659.476
  3   25660.370
  4   25672.294
  6   25673.296
  2   25694.613
  1   25699.330
  2   26150.079
 16   26154.796
 17   26155.536
 13   26170.205
 10   26345.820
 12   26348.453
  5   26366.848
  3   26367.720
  4   26379.353
  6   26380.331
 17   26401.127
  7   26410.783
  8   26423.416
 17   26426.135
 10   26493.285
 17   26494.599
  0   26580.930
 17   26650.222
  5   26665.615
  3   26666.489
  4   26678.140
  6   26679.120
 16   26699.949
 10   26700.732
 17   26702.017
 13   26735.059
 10   26863.856
 11   26865.197
 17   26874.906
  8   26971.909
  9   26973.551
  8   27177.288
 13   27178.930
  2   27307.440
  1   27312.228
  2   27769.756
 10   27774.543
 16   27775.916
 17   27776.648
 12   27809.016
  5   27827.730
  3   27828.632
  4   27840.672
  6   27841.685
 17   27863.210
 10   27923.302
 17   27924.561
  0   28009.144
 17   28076.174
  5   28101.859
  3   28102.787
  4   28115.169
  6   28116.210
 10   28138.346
 17   28139.636
 13   28198.176
 17   28303.626
 11   28318.667
 10   28328.330
 16   28329.636
 17   28330.413
 10   28458.473
  5   28459.760
  3   28460.641
  4   28472.392
  6   28473.380
 17   28494.388
 13   28526.227
 10   28708.477
  2   28709.743
  1   28714.635
  2   29182.099
 10   29186.991
  8   29188.316
  9   29190.020
  8   29401.435
  7   29403.139
  8   29415.721
  0   29418.429
 16   29485.089
 12   29485.856
  5   29504.397
  3   29505.279
  4   29517.042
  6   29518.031
 17   29539.060
 10   29587.139
 17   29588.437
 11   29689.856
 13   29699.515
 10   29802.438
 17   29803.824
  5   29861.083
  3   29861.996
  4   29874.168
  6   29875.192
 10   29896.953
 17   29898.232
 14   29942.905
 13   30019.730
 10   30175.603
 16   30176.885
 17   30177.619
  2   30196.927
  1   30201.595
  2   30647.611
 17   30652.278
 10   30668.048
  5   30669.397
  3   30670.322
  4   30682.675
  6   30683.714
 12   30705.798
  8   30724.964
  9   30727.272
  8   31013.672
  0   31015.980
 11   31086.136
 17   31095.667
 13   31115.291
 10   31270.058
 16   31271.389
 17   31272.157
  5   31295.413
  3   31296.293
  4   31308.034
  6   31309.021
 10   31330.011
 17   31331.312
  2   31397.737
  1   31402.393
  2   31847.319
 17   31851.974
 10   31947.239
 17   31948.569
 13   32013.868
 10   32124.307
  5   32125.630
  3   32126.512
  4   32138.282
  6   32139.272
 12   32160.315
 17   32179.967
  7   32200.572
  8   32212.449
 17   32215.005
 10   32229.029
 16   32230.313
  0   32231.082
 17   32297.502
  5   32346.321
  3   32347.220
  4   32359.209
  6   32360.217
 17   32381.650
 10   32447.981
 17   32449.245
 13   32459.024
 11   32554.440
 17   32564.398
 10   32606.250
 17   32607.590
  5   32691.168
  3   32692.083
  4   32704.285
  6   32705.311
 17   32727.125
 10   32772.643
 17   32773.956
 13   32803.890
 10   32953.547
  8   32954.835
  9   32956.927
  8   33216.554
 16   33218.646
  2   33219.377
  1   33224.063
  2   33671.898
 10   33676.584
 12   33677.865
 17   33696.086
  5   33713.246
  3   33714.113
  4   33725.681
  6   33726.654
 17   33747.337
  0   33762.844
 13   33833.728
 10   33958.196
 17   33959.487
 16   33980.010
 11   33980.764
 17   33990.341
 10   34034.751
 17   34036.023
  5   34083.935
  3   34084.862
  4   34097.223
  6   34098.263
 17   34120.362
 10   34219.520
 13   34220.792
  7   34328.659
  8   34341.000
 17   34343.656
  2   34349.547
  1   34354.407
  2   34818.818
 10   34823.677
 14   34824.994
  5   34864.689
  3   34865.592
  4   34877.641
  6   34878.654
 17   34900.195
 12   34938.083
 10   34956.791
 17   34958.064
 16   34999.208
 17   34999.950
  0   35045.509
 13   35118.039
 10   35270.658
  5   35272.018
  3   35272.904
  4   35284.712
  6   35285.705
 17   35306.815
 10   35343.506
 17   35344.854
  8   35357.706
  9   35359.352
  8   35563.630
  5   35565.276
  3   35566.192
  4   35578.415
  6   35579.443
 17   35601.295
 13   35633.491
 10   35795.131
 16   35796.494
 17   35797.248
 10   35808.358
  2   35809.745
  1   35814.491
  2   36267.991
 17   36272.736
  5   36330.317
  3   36331.238
  4   36343.527
  6   36344.560
 17   36366.531
 12   36394.712
 10   36413.007
 17   36414.306
  5   36572.081
  3   36572.970
  4   36584.826
  6   36585.823
 10   36607.018
  0   36608.404
 17   36680.930
 13   36715.011
 10   36884.149
 16   36885.419
 17   36886.176
 11   36896.075
 17   36905.669
 14   36947.480
 10   37037.062
 17   37038.439
  5   37056.829
  3   37057.756
  4   37070.129
  6   37071.169
  8   37093.289
  9   37095.081
  8   37317.413
 17   37319.205
 13   37349.250
 10   37489.163
  2   37490.534
  1   37495.376
  2   37958.106
  5   37962.948
  3   37963.870
  4   37976.165
  6   37977.199
 12   37999.180
 16   38018.665
 10   38019.445
  7   38020.767
  8   38033.793
 17   38036.596
  5   38080.238
  3   38081.112
  4   38092.771
  6   38093.751
 17   38114.594
  0   38140.467
 17   38210.674
 10   38259.725
 17   38260.997
 13   38290.510
 17   38373.563
 10   38391.504
 17   38392.859
  5   38474.692
  3   38475.602
  4   38487.743
  6   38488.764
 16   38510.469
 17   38511.200
 10   38566.987
 17   38568.266
 13   38607.320
 10   38781.794
  2   38783.161
  1   38787.831
  2   39234.084
  8   39238.754
  9   39239.992
  8   39393.550
 17   39394.787
 12   39404.926
 17   39423.678
 11   39435.597
 17   39445.178
 10   39463.793
 17   39465.109
  5   39483.574
  3   39484.440
  4   39495.997
  6   39496.969
 17   39517.632
 16   39543.533
 17   39544.297
 10   39611.052
 13   39612.435
 17   39698.103
  0   39713.784
 17   39785.895
 10   39845.467
 17   39846.735
  5   39925.096
  3   39926.011
  4   39938.219
  6   39939.246
 17   39961.071
 13   39978.108
 10   40089.087
  8   40090.355
  9   40092.265
  8   40329.236
 17   40331.146
  2   40337.668
  1   40342.441
  2   40798.479
 12   40803.251
 16   40822.273
 11   40822.997
  7   40832.558
  8   40845.063
 13   40847.755
 10   40953.038
  5   40954.409
  3   40955.317
  4   40967.431
  6   40968.449
 17   40990.107
 10   41047.826
 17   41049.198
 13   41141.527
 17   41246.378
 10   41263.868
 17   41265.254
 16   41273.938
  0   41274.656
 17   41345.266
  5   41363.630
  3   41364.536
  4   41376.628
  6   41377.645
 17   41399.262
 10   41458.912
 17   41460.202
  2   41500.320
  1   41504.992
  2   41951.387
 17   41956.059
 13   42016.581
 10   42129.278
 17   42130.663
  5   42148.215
  3   42149.069
  4   42160.463
  6   42161.421
 10   42181.790
 12   42183.063
 17   42202.596
 14   42219.733
 16   42294.031
 17   42294.777
 11   42338.177
 10   42347.437
 17   42348.737
  5   42398.207
  3   42399.146
  4   42411.675
  6   42412.729
 13   42435.128
 10   42551.447
  8   42552.827
  9   42554.652
  8   42781.090
  0   42782.915
 13   42850.100
 10   42951.425
  2   42952.716
  1   42957.461
  2   43410.965
